patient_id,conch_v1,conch_v15,gigapath,hibou_l,hoptimus0,hoptimus1,kaiko-vitb16,kaiko-vitb8,kaiko-vitl14,kaiko-vits16,kaiko-vits8,lunit-vits8,midnight12k,musk,phikon,phikon_v2,uni_v1,uni_v2,virchow,virchow2
TCGA-V4-A9F4-01,0.05160592496395111,0.05154987424612045,0.052640415728092194,0.05137934163212776,0.052039168775081635,0.051044024527072906,0.04892117530107498,0.05068149045109749,0.04972586780786514,0.04204528406262398,0.04599267244338989,0.04696396738290787,0.05202570557594299,0.051800377666950226,0.04975351318717003,0.05116283521056175,0.052038487046957016,0.0514666847884655,0.05115407332777977,0.04600910097360611
TCGA-V4-A9F5-01,0.05196715146303177,0.05112769827246666,0.05303427577018738,0.05081695690751076,0.05208410695195198,0.05169741064310074,0.04880155995488167,0.050744738429784775,0.04961869493126869,0.04184418171644211,0.04283592104911804,0.046396654099226,0.05340767279267311,0.051857054233551025,0.049164898693561554,0.05236528813838959,0.05187206342816353,0.05248502641916275,0.05205650255084038,0.045822128653526306
TCGA-V4-A9F7-01,0.05143347755074501,0.05140645056962967,0.052372463047504425,0.05029384791851044,0.05236789956688881,0.05137962847948074,0.04924968630075455,0.05008798837661743,0.050305433571338654,0.04448133334517479,0.04612382501363754,0.04682768136262894,0.051346056163311005,0.05154487490653992,0.05028478428721428,0.05061672255396843,0.0520179346203804,0.051192671060562134,0.05143685266375542,0.04523048177361488
TCGA-V4-A9F8-01,0.05149533599615097,0.05134793370962143,0.05282484367489815,0.05062166601419449,0.052199263125658035,0.051859669387340546,0.04893014207482338,0.04999314993619919,0.049786265939474106,0.04495866969227791,0.04490554332733154,0.047569818794727325,0.05207344517111778,0.05053692311048508,0.0495004765689373,0.05096323788166046,0.052271127700805664,0.05133165419101715,0.0516287162899971,0.0452021099627018
TCGA-VD-A8K7-01,0.051540836691856384,0.05106548219919205,0.053068988025188446,0.05133001133799553,0.05194259062409401,0.051817797124385834,0.049455974251031876,0.04962606728076935,0.04924670234322548,0.042841434478759766,0.045929454267024994,0.04702121764421463,0.052495360374450684,0.051042478531599045,0.04980582371354103,0.05093346908688545,0.05132058635354042,0.05242079868912697,0.051815684884786606,0.04527915269136429
TCGA-VD-A8K8-01,0.051348958164453506,0.05161665752530098,0.052474040538072586,0.050307050347328186,0.05284664407372475,0.052418407052755356,0.04884735494852066,0.04855513945221901,0.04973355308175087,0.04319382831454277,0.0443999357521534,0.04708729684352875,0.053567834198474884,0.05049315467476845,0.049103181809186935,0.05207057297229767,0.051122765988111496,0.05276365205645561,0.05229519307613373,0.045754771679639816
TCGA-VD-A8K9-01,0.051549896597862244,0.05195987597107887,0.0518638901412487,0.04928594455122948,0.05152997002005577,0.05118179693818092,0.05125023052096367,0.04983507841825485,0.05046895146369934,0.043188221752643585,0.046340953558683395,0.04842931032180786,0.0505642369389534,0.0512828566133976,0.05041865259408951,0.04949382692575455,0.05198855698108673,0.05107373744249344,0.05158761143684387,0.046706486493349075
TCGA-VD-A8KA-01,0.0510527640581131,0.05016965791583061,0.051839351654052734,0.05234261229634285,0.05063721910119057,0.05037291347980499,0.05062129721045494,0.04888807237148285,0.05051671341061592,0.04586506634950638,0.04747312143445015,0.048687178641557693,0.050266485661268234,0.05073007196187973,0.04990145191550255,0.04911381006240845,0.05166814476251602,0.05050318315625191,0.05057065561413765,0.04878014326095581
TCGA-VD-A8KB-01,0.05101379379630089,0.04976970702409744,0.051560305058956146,0.0524066798388958,0.05069323629140854,0.05048684403300285,0.050225879997015,0.04918743297457695,0.0512985959649086,0.04491627588868141,0.04702497646212578,0.049659613519907,0.05016748607158661,0.050640612840652466,0.04931670427322388,0.049013033509254456,0.0520133450627327,0.05094347894191742,0.05149349197745323,0.04816853255033493
TCGA-VD-A8KD-01,0.051876261830329895,0.05123473331332207,0.052468132227659225,0.05036091431975365,0.051965199410915375,0.051896847784519196,0.04929535463452339,0.04885226860642433,0.049774836748838425,0.04384734481573105,0.04444355145096779,0.046167656779289246,0.053318727761507034,0.05081223323941231,0.04916268587112427,0.05171019583940506,0.05163956806063652,0.05279618129134178,0.05217038840055466,0.04620695114135742
TCGA-VD-A8KE-01,0.051768917590379715,0.05199281871318817,0.05216861143708229,0.049173660576343536,0.05245095118880272,0.05161605402827263,0.04985228180885315,0.04946700483560562,0.05000488832592964,0.04207926243543625,0.04570355638861656,0.04794132336974144,0.05179819092154503,0.05201268568634987,0.05020560696721077,0.050474535673856735,0.052085455507040024,0.051666878163814545,0.05174901336431503,0.04578837752342224
TCGA-VD-A8KF-01,0.052154310047626495,0.05211430788040161,0.05294673144817352,0.05073099583387375,0.05192531272768974,0.05153501778841019,0.05073774605989456,0.04953038692474365,0.05017129331827164,0.04188316687941551,0.04503636434674263,0.04788334295153618,0.051205046474933624,0.05154835805296898,0.05056869238615036,0.049958307296037674,0.051825862377882004,0.05121896043419838,0.05147334188222885,0.04555255547165871
TCGA-VD-A8KG-01,0.051503535360097885,0.05181492120027542,0.05235075205564499,0.0502447709441185,0.052706822752952576,0.05229698866605759,0.04957658424973488,0.04901121184229851,0.049900855869054794,0.041248444467782974,0.045235633850097656,0.04741288721561432,0.05203501135110855,0.05100792273879051,0.05049709230661392,0.05058567225933075,0.052044980227947235,0.05201784148812294,0.05180171877145767,0.04670631140470505
TCGA-VD-A8KH-01,0.05133642256259918,0.051336679607629776,0.053272783756256104,0.052257608622312546,0.05190969258546829,0.0516190230846405,0.04829702153801918,0.049375370144844055,0.049541641026735306,0.042663708329200745,0.045934680849313736,0.046639446169137955,0.05306969955563545,0.05080447345972061,0.04968607798218727,0.05152329057455063,0.05062604323029518,0.05286046862602234,0.05187990143895149,0.045365914702415466
TCGA-VD-A8KI-01,0.05227115750312805,0.05121827498078346,0.05279294028878212,0.0505114309489727,0.05224774777889252,0.05179170146584511,0.049162041395902634,0.05000309273600578,0.050222355872392654,0.042023032903671265,0.0445263609290123,0.047224853187799454,0.05196205899119377,0.05194058641791344,0.04972023516893387,0.050959404557943344,0.05163022130727768,0.05158187448978424,0.05235733091831207,0.045853391289711
TCGA-VD-A8KJ-01,0.04990648105740547,0.05133803188800812,0.0534532330930233,0.05169307813048363,0.053843386471271515,0.053168028593063354,0.04657396674156189,0.04801303148269653,0.050829485058784485,0.041694846004247665,0.043147966265678406,0.04519910365343094,0.055276546627283096,0.04876860976219177,0.04865633696317673,0.05371932312846184,0.05194554105401039,0.05461280047893524,0.05285104736685753,0.04530906677246094
TCGA-VD-A8KK-01,0.051899466663599014,0.05151372030377388,0.05292598530650139,0.05010945349931717,0.05273457244038582,0.0524216890335083,0.048823416233062744,0.04932878538966179,0.05032895877957344,0.041638705879449844,0.04394948109984398,0.047404076904058456,0.05314747989177704,0.0508953221142292,0.04947469010949135,0.05171823501586914,0.05163603648543358,0.05216977745294571,0.05240977928042412,0.045470330864191055
TCGA-VD-A8KL-01,0.05000688508152962,0.05142422020435333,0.05331520363688469,0.051606208086013794,0.05409584194421768,0.05276099592447281,0.047096602618694305,0.04769493266940117,0.051296815276145935,0.04197182133793831,0.04108915477991104,0.046838343143463135,0.055276017636060715,0.04826466739177704,0.049375541508197784,0.053615372627973557,0.05190326273441315,0.05382557958364487,0.053037069737911224,0.04550556838512421
TCGA-VD-A8KM-01,0.05203593522310257,0.05190868303179741,0.05335209146142006,0.05002640560269356,0.05279993638396263,0.052790991961956024,0.04872928559780121,0.049813106656074524,0.05060360208153725,0.039601169526576996,0.044226694852113724,0.04787068068981171,0.05225208401679993,0.05120249092578888,0.05013410374522209,0.05100079998373985,0.051716335117816925,0.05238812789320946,0.05206182226538658,0.04548562690615654
TCGA-VD-A8KN-01,0.05151767656207085,0.05197661370038986,0.05249813199043274,0.05015583708882332,0.052336640655994415,0.05206216499209404,0.050301745533943176,0.049397971481084824,0.05028081312775612,0.04084555059671402,0.04406600445508957,0.049064092338085175,0.05110890790820122,0.05191619694232941,0.0504772886633873,0.049820318818092346,0.052618589252233505,0.05135348066687584,0.05194033682346344,0.04626164585351944
TCGA-VD-A8KO-01,0.0515998899936676,0.05167080834507942,0.0524478405714035,0.050327107310295105,0.05237487331032753,0.052218466997146606,0.048979297280311584,0.049284204840660095,0.049611225724220276,0.04204902425408363,0.04600830748677254,0.046468671411275864,0.05286390706896782,0.05123075842857361,0.04972296953201294,0.05124487727880478,0.05148159712553024,0.052583158016204834,0.05178919434547424,0.046043723821640015
TCGA-VD-AA8M-01,0.051385026425123215,0.05173749104142189,0.05233319103717804,0.050440721213817596,0.052267082035541534,0.05206892266869545,0.04987240955233574,0.04967231675982475,0.0501275435090065,0.04028485715389252,0.04576466232538223,0.04770010709762573,0.0519103929400444,0.05108306556940079,0.050261206924915314,0.05057378113269806,0.051877669990062714,0.05205199867486954,0.0521758534014225,0.04641168564558029
TCGA-VD-AA8N-01,0.05041683092713356,0.05112813040614128,0.05353903770446777,0.05189647153019905,0.05400360748171806,0.05280240625143051,0.04683617502450943,0.04790504276752472,0.050879135727882385,0.041444357484579086,0.04266560077667236,0.045319896191358566,0.05565395951271057,0.0492745004594326,0.04808511584997177,0.054210204631090164,0.05137517675757408,0.05475584790110588,0.052907221019268036,0.044901274144649506
TCGA-VD-AA8O-01,0.05195863917469978,0.05122296139597893,0.05230068042874336,0.04950593039393425,0.052288152277469635,0.0518142394721508,0.04881690815091133,0.04911334440112114,0.05032067745923996,0.041830722242593765,0.04661225527524948,0.0476192831993103,0.052245065569877625,0.0516071617603302,0.0500321164727211,0.05087655782699585,0.051923252642154694,0.052124183624982834,0.05284375697374344,0.04494411125779152
TCGA-VD-AA8P-01,0.05204811319708824,0.052057456225156784,0.05169238522648811,0.04987264797091484,0.052233707159757614,0.051594387739896774,0.05146954953670502,0.05014016851782799,0.05024763196706772,0.04049317538738251,0.0458834283053875,0.048491623252630234,0.05068401247262955,0.05183909833431244,0.049817901104688644,0.04967539757490158,0.052530527114868164,0.050737541168928146,0.05161430314183235,0.046876899898052216
TCGA-VD-AA8Q-01,0.05152124911546707,0.052067264914512634,0.05233490467071533,0.049851659685373306,0.05289890617132187,0.05161231756210327,0.05031163990497589,0.04960023611783981,0.05092904344201088,0.03994554281234741,0.04614749923348427,0.04701319709420204,0.051921382546424866,0.051474858075380325,0.0497625507414341,0.050734035670757294,0.0522749200463295,0.051719725131988525,0.05216581001877785,0.04571327567100525
