patient_id,conch_v1,conch_v15,gigapath,hibou_l,hoptimus0,hoptimus1,kaiko-vitb16,kaiko-vitb8,kaiko-vitl14,kaiko-vits16,kaiko-vits8,lunit-vits8,midnight12k,musk,phikon,phikon_v2,uni_v1,uni_v2,virchow,virchow2
TCGA-VD-A8KO-01,0.05570418760180473,0.05707762390375137,0.0720038115978241,0.030728526413440704,0.07061158120632172,0.06762080639600754,0.0035823099315166473,0.009788280352950096,0.01640176959335804,-0.14897917211055756,-0.05899340659379959,-0.049036964774131775,0.07990545779466629,0.048524752259254456,0.018651653081178665,0.048800304532051086,0.053409092128276825,0.07458052784204483,0.05936621502041817,-0.058223895728588104
TCGA-VD-AA8M-01,0.03769957274198532,0.04453546181321144,0.055983562022447586,0.019151538610458374,0.05471954122185707,0.05092106759548187,0.00782071053981781,0.003800559788942337,0.012923376634716988,-0.20567163825035095,-0.07813499867916107,-0.036713607609272,0.04787176847457886,0.03180583193898201,0.01558632031083107,0.021786008030176163,0.047241225838661194,0.0505959652364254,0.05297258496284485,-0.06409596651792526
TCGA-VD-AA8N-01,0.07632912695407867,0.09033895283937454,0.13641516864299774,0.1052548736333847,0.14505495131015778,0.12256082892417908,0.002660036087036133,0.025224857032299042,0.08545705676078796,-0.11964420974254608,-0.09060292690992355,-0.03024977445602417,0.1751573234796524,0.05341082066297531,0.028976796194911003,0.1488732546567917,0.09515923261642456,0.15888828039169312,0.12454389035701752,-0.039529748260974884
TCGA-VD-AA8O-01,0.05686648562550545,0.04260630160570145,0.06342782825231552,0.00851092953234911,0.06318825483322144,0.054083433002233505,-0.005504831671714783,0.0005492530763149261,0.024834485724568367,-0.15995056927204132,-0.05171804130077362,-0.030343705788254738,0.062363892793655396,0.05007892847061157,0.019083578139543533,0.03582074120640755,0.05618520826101303,0.060047492384910583,0.07375802099704742,-0.08816179633140564
TCGA-VD-AA8P-01,0.03380518779158592,0.033984728157520294,0.02694712020456791,-0.008890618570148945,0.03736469894647598,0.025049515068531036,0.022627025842666626,-0.0035409070551395416,-0.0013999438378959894,-0.21722988784313202,-0.09225937724113464,-0.036972250789403915,0.007247179746627808,0.029781296849250793,-0.009988924488425255,-0.01285356655716896,0.04303111881017685,0.008302753791213036,0.025435496121644974,-0.07083829492330551
TCGA-VD-AA8Q-01,0.04428241029381752,0.054824553430080414,0.059951573610305786,0.01133984886109829,0.07067073881626129,0.046048495918512344,0.020524483174085617,0.006283625960350037,0.03272143378853798,-0.21019484102725983,-0.06586909294128418,-0.04728356748819351,0.05201876908540726,0.04338156431913376,0.00955082569271326,0.028885070234537125,0.058804772794246674,0.048127297312021255,0.056715354323387146,-0.0753231793642044
TCGA-VD-AA8R-01,0.03800467401742935,0.03649453818798065,0.04762518033385277,0.03470749780535698,0.03920101746916771,0.02854340896010399,0.003682278096675873,-0.000458424910902977,0.008280497044324875,-0.16363173723220825,-0.08269084990024567,-0.04110976308584213,0.029040154069662094,0.04084041342139244,0.012907953932881355,-0.00537322461605072,0.031649596989154816,0.03815536946058273,0.033063143491744995,-0.0761234313249588
TCGA-VD-AA8S-01,0.038753338158130646,0.03895596042275429,0.05730744078755379,0.01378525048494339,0.04819410294294357,0.03812438249588013,0.0026395320892333984,0.0001534782350063324,0.014082612469792366,-0.13766658306121826,-0.09610047191381454,-0.03671715408563614,0.03399365022778511,0.029024172574281693,0.006656148470938206,0.0017397142946720123,0.050712309777736664,0.03237808495759964,0.03748029097914696,-0.07382436096668243
TCGA-VD-AA8T-01,0.04567935690283775,0.043767113238573074,0.06189124286174774,0.03689005598425865,0.060354746878147125,0.05662873014807701,0.006749644875526428,0.0015112236142158508,0.012560497038066387,-0.15323588252067566,-0.09565421938896179,-0.04540672525763512,0.05186503380537033,0.040189191699028015,0.023590512573719025,0.020497307181358337,0.0628284364938736,0.05054028332233429,0.04802693426609039,-0.07983823865652084
TCGA-WC-A87T-01,0.04658292233943939,0.0411430224776268,0.06431274861097336,0.028780892491340637,0.05754052475094795,0.04169140011072159,0.0016959011554718018,0.012042853981256485,0.02223539724946022,-0.13006803393363953,-0.08740565180778503,-0.049551866948604584,0.04674322530627251,0.03822879493236542,0.0245672557502985,0.033688876777887344,0.05043427273631096,0.03327779099345207,0.0485348105430603,-0.07670745253562927
TCGA-WC-A87U-01,0.043186038732528687,0.04823727160692215,0.07014510780572891,0.0030029714107513428,0.07083466649055481,0.05819569528102875,0.0047774165868759155,0.002757653594017029,0.020812083035707474,-0.1821601241827011,-0.1298690140247345,-0.058032140135765076,0.05704061686992645,0.045732926577329636,0.023388635367155075,0.04054257273674011,0.044891953468322754,0.041790276765823364,0.06025305390357971,-0.07468684017658234
TCGA-WC-A87W-01,0.037947118282318115,0.0466354563832283,0.06812803447246552,0.0014848001301288605,0.061943672597408295,0.04926207289099693,-0.00046800076961517334,-0.007926177233457565,0.023325329646468163,-0.16701115667819977,-0.11526352167129517,-0.04448162764310837,0.04275272786617279,0.03552667051553726,0.018871605396270752,0.025666113942861557,0.04459558427333832,0.033134955912828445,0.04644012451171875,-0.07353245466947556
TCGA-WC-A87Y-01,0.05303303897380829,0.04318821057677269,0.06969253718852997,0.019502699375152588,0.06726212054491043,0.05228520929813385,0.00276058167219162,0.0166768915951252,0.017138304188847542,-0.12701188027858734,-0.08785022795200348,-0.040831033140420914,0.05743910372257233,0.0422423891723156,0.022947337478399277,0.039095327258110046,0.04638700932264328,0.04607906565070152,0.04948000609874725,-0.06293721497058868
TCGA-WC-A880-01,0.05965927243232727,0.05633855238556862,0.09123591333627701,0.04097855091094971,0.08623017370700836,0.07886402308940887,-0.004249159246683121,0.02530551701784134,0.024434717372059822,-0.13425299525260925,-0.0925002247095108,-0.032327573746442795,0.09406900405883789,0.04659686237573624,0.027102895081043243,0.0710097998380661,0.05643240362405777,0.07511794567108154,0.06906361877918243,-0.05912917107343674
TCGA-WC-A881-01,0.04752779006958008,0.023430094122886658,0.046247698366642,0.016729261726140976,0.04987906292080879,0.03866112232208252,-0.0007793344557285309,0.002464454621076584,0.027553001418709755,-0.15635211765766144,-0.08357330411672592,-0.03585692495107651,0.05717112496495247,0.04166136309504509,0.005023546516895294,0.03521653264760971,0.03569391369819641,0.04795262962579727,0.05447078496217728,-0.05898191034793854
